x,y,name,length,longitude,latitude
2411887.641,307156.1547,Asotin Road 44 and 43,7.00035624,-117.4561154,46.13480807
2401136.814,309320.5475,Kelly Camp Spur,3.1309171,-117.4981673,46.14186871
1670799.958,771009.2453,Main Sage Hills Trail,4.36102355,-120.377211,47.44744454
1663619.65,770754.1432,Apricot Crisp,1.04801361,-120.4062302,47.44677222
1666272.15,773459.967,Homestead Trail,2.07669753,-120.3954962,47.45418091
1664111.411,774053.5166,Main Horse Lake Ranch Road Trail,2.00396869,-120.4042267,47.45581561
1663049.479,777770.106,Northern Horse Lake Trail,1.60591517,-120.4085015,47.4660078
1658729.927,768655.7258,Western Horse Lake Trail,1.38786225,-120.4259989,47.44103378
1681608.261,752771.3732,Saddle Rock Main Trail,1.25580587,-120.3336866,47.39739176
1677526.567,757325.9253,Jacobson Biking Trail,1.03856435,-120.3501317,47.40990043
1090754.086,1338751.929,Coast Millienium Trail,1.35021105,-122.787283,48.98138796
1270696.989,1274886.275,Old Growth Trail,1.08895188,-122.0335647,48.818458
1261900.825,1279829.911,Lake Trail Loop,1.80675157,-122.0704491,48.83152184
1268391.905,1277381.913,Main Trail,3.50248016,-122.0433261,48.82516907
825161.3183,1002885.673,Aurora Creek Primitive Trail,2.68928359,-123.8323501,48.03587992
840070.5959,996111.9549,Aurora Ridge Primitive Trail,3.54183057,-123.7703318,48.01904182
846959.3228,997913.6416,Barnes Creek Primitive Trail,2.74706916,-123.7425177,48.02475454
854180.5631,974127.1805,Appleton Pass Trail,3.08411807,-123.7090878,47.96042768
939347.8332,953446.5844,Badger Valley Primitive Trail,1.76800575,-123.3587357,47.91276528
845072.0933,1002856.466,Barnes Creek Trail,1.32149228,-123.7510534,48.03807649
810522.1998,1003498.612,Aurora Ridge Trail,2.71494658,-123.892222,48.03584854
857497.9431,951351.0062,Cat Peak Primitive Trail,2.48056864,-123.6918027,47.89842384
933644.4542,829023.8801,Black And White Lakes Primitive Trail,1.8494085,-123.3635608,47.5713746
853244.0852,837896.5814,Big Creek Trail,5.43881598,-123.6904276,47.58722321
820888.675,974690.4412,B Loop Campground Trail,1.27521612,-123.8449093,47.95818039
840136.9893,800517.6199,Colonel Bob Trail,1.65143983,-123.7372773,47.48337658
971168.5847,800009.0041,Big Creek Campground Trail,1.13863529,-123.207617,47.49551677
907578.4996,803942.4088,Upper South Fork Skokomish River Trail,5.00231797,-123.4652534,47.50002534
1001460.622,918343.8129,Upper Big Quilcene Trail,5.23374447,-123.1009341,47.82250177
811826.8104,787241.998,Willaby Creek Trail,1.92120828,-123.8493828,47.44377473
938235.4877,783704.5384,872.1,3.87106205,-123.3383714,47.44767381
986405.36,916211.5173,Heather Creek Trail,3.3487154,-123.1618793,47.81528414
991186.1095,938478.781,816,1.48907782,-123.1454744,47.87672253
965319.6414,803697.2925,Mt. Ellinor Trail,1.05085836,-123.2317782,47.50506899
968416.7772,802041.7533,Big Creek Upper Loop,3.42033075,-123.2190248,47.50082656
994106.4916,835072.4003,802,1.63975403,-123.1195946,47.59370492
904549.3692,779862.2906,887.1,2.7746437,-123.4738267,47.43374595
817305.2355,795068.2884,Quinault Loop Trail,1.31047693,-123.8285981,47.46584632
774732.5588,1024393.684,Kloshe Nanitch Trail,3.14267434,-124.042154,48.08874696
715609.8251,952017.4255,Bogachiel River Trail,1.2640827,-124.2695689,47.88309307
936133.4184,776923.2169,873.4,1.4425327,-123.3458724,47.42888762
787467.5628,1016875.592,883.1,10.15523779,-123.9887544,48.06971897
848492.51,980042.4828,Boulder Lake Trail,2.60600881,-123.7332673,47.97598976
616329.3111,1055925.849,Cape Alava Trail,1.6256929,-124.69603,48.15377066
937701.4087,929416.9697,Cameron Pass Trail,2.17889554,-123.3618898,47.84678366
945827.3112,936041.575,Cameron Creek Trail,1.86782673,-123.3297922,47.86573246
885769.4238,1000605.088,Cascade Rock Trail,1.76918606,-123.5845133,48.03638953
751226.0569,949450.0238,South Snyder-Jackson Trail,1.46576718,-124.1241229,47.88063752
864198.9276,981920.858,Boulder Hot Springs Trail,2.15249607,-123.6695188,47.98288019
779681.75,1011168.937,Camp Creek,1.99546389,-124.0195172,48.05314748
847929.3751,973722.2187,Boulder-Appleton Pass way,3.84783155,-123.7345063,47.95861912
856742,960966.6563,Cat Basin-Appleton Pass,2.8488301,-123.6964689,47.92467282
620264.0357,1041532.73,Ericsons Bay Primitive Trail,1.86037292,-124.6768183,48.11495515
826374.916,966339.7999,Deer Lake Trail,1.61337281,-123.8211095,47.93594914
826382.467,958386.1705,High Divide Trail,1.98558254,-123.8197138,47.91417027
835684.7832,952854.2127,Hoh Lake Trail,1.1670049,-123.7808842,47.90008803
828236.1068,942957.1713,Hoh River Trail,3.40077878,-123.8095249,47.87213295
929898.294,868100.686,East Fork Quinault River Trail,1.23363055,-123.3845126,47.67804723
888701.0365,994696.2159,Griff Creek Primitive Trail,1.53565955,-123.5716028,48.02052147
662404.6711,919647.6876,South Coast Beach Route,1.81352959,-124.479427,47.78731707
859992.8158,856737.189,Elip Creek Trail,1.89619712,-123.6661678,47.63957292
914499.1131,975776.1175,Cox Valley Primitive Trail,1.57037579,-123.4633866,47.97141017
899040.4793,891628.8615,Elwha River Trail,1.32621322,-123.5133151,47.73933361
892081.8772,893472.7399,Happy Hollow Trail,1.83492402,-123.5418592,47.74365211
928396.7065,913394.2969,Hayden Pass Trail,7.65728606,-123.3973545,47.8019651
849834.3597,984580.2655,Happy Lake Ridge Trail,1.86028793,-123.7285528,47.98856651
989563.7236,904462.3974,Constance Pass Trail,2.22539944,-123.1474297,47.78338977
895539.5695,823405.027,Graves Creek Primitive Trail,2.30632393,-123.5169296,47.55208948
939934.2218,956202.9993,Elk Mountain Trail,1.24762881,-123.3567536,47.92037327
941320.5543,947150.4162,Grand Valley Trail,1.91558705,-123.3497714,47.89571565
939725.7585,825473.6997,Gladys Divide Primitive Trail,1.00054849,-123.3384257,47.56225131
961284.8395,863794.9285,Duckabush River Trail,2.31355204,-123.2565872,47.66932794
946553.7006,855868.4559,Home-Sweet-Home Trail,1.7468707,-123.3151826,47.64618778
982137.4561,889588.4544,Dosewallips River Trail,1.04417608,-123.1755625,47.74195652
971554.2068,954926.3357,Upper Gray Wolf River Trail,1.59144691,-123.2277242,47.91994365
955164.414,928953.977,Cedar Lake Primitive Trail,1.86466484,-123.2907631,47.84723017
959326.2121,916310.1019,Gray Wolf Pass Trail,3.15868855,-123.2720188,47.81299807
906549.9837,933099.5099,Dodger Point Primitive Trail,3.35003517,-123.4892069,47.85370402
918094.514,993065.4457,Heather Park Trail,1.9338247,-123.4513626,48.01913027
885672.8687,990233.5493,Hurricane Hill Trail,1.53031919,-123.5832513,48.00797659
930896.0508,998208.6761,Heart Of The Forest Trail,2.15020137,-123.3998761,48.03451711
931404.8342,823490.4918,Flapjack Lakes Trail,3.31311505,-123.3718109,47.55599283
936803.3693,812406.1734,Four Stream Trail,1.12151615,-123.348343,47.5261636
910848.2852,979312.8586,Klahhane Ridge Trail,1.79435782,-123.4788211,47.98071958
971931.999,964737.3795,Deer Ridge Trail,1.2369247,-123.2275677,47.94685304
1004777.676,951834.2052,Gold Creek Trail,6.12875885,-123.0919196,47.91454363
945659.2025,796637.8698,Dry Creek,7.83280794,-123.3102504,47.4838353
848054.3491,811603.2449,Fletcher Canyon,2.24481004,-123.7071079,47.51462749
1002430.19,869532.4894,Duckabush Trail,6.76388526,-123.0904672,47.68886847
896931.1382,781452.4284,Church Creek,2.27142906,-123.504829,47.43731078
937721.4677,803702.6445,Copper Creek,2.25908234,-123.3433601,47.50241044
980133.4337,959259.4674,Gray Wolf - Upper Trail,3.11189688,-123.1933673,47.93262061
994201.8567,967236.7271,Gray Wolf - Lower Trail,3.32424538,-123.1371114,47.95577432
990320.5366,828337.2834,Elk Lake Trail,1.55509072,-123.134017,47.57490684
873262.2135,911075.3751,Humes Glacier,1.79922307,-123.6211091,47.78984957
882226.3125,904840,Elwha Basin Trail,2.95171453,-123.5836855,47.77373785
784080.9374,865068.6251,Coal Creek,2.84937168,-123.9752488,47.65363279
955791.625,841308.9999,Hagen Lakes,1.4235633,-123.2756553,47.60719958
931967.5221,811629.8437,Four Stream,1.72426949,-123.3677879,47.52355657
990991.8126,896083.2188,Lake Constance Primitive Trail,1.80667061,-123.1404846,47.7605665
857604.1875,981692.375,Crystal Ridge,1.49963263,-123.6963799,47.98152536
950907.9113,875094.8969,Lacrosse Pass Trail,1.9703437,-123.3002996,47.69928166
924193.5679,994802.0781,Lake Angeles Trail,3.24200468,-123.4267284,48.02450908
860885.8202,831003.1831,Irely Lake Trail,1.03166215,-123.6583706,47.56918464
761610.7433,1020020.247,Kloshe Nanitch,2.96272419,-124.0949562,48.07514743
966573.0115,810574.4333,Jefferson Lake Trail,1.0102581,-123.2276724,47.52402928
987589.231,831871.8943,Jefferson Ridge Trail,1.26477567,-123.1455554,47.58434022
813757.1415,967183.3487,Mink Lake Trail,1.18678986,-123.872672,47.93679207
823626.9651,963508.5165,Little Divide Trail,3.17472632,-123.8318196,47.92787865
930226.8359,857123.4094,O'neil Pass Trail,3.11603788,-123.3815526,47.64800977
741874.7442,966881.4031,North Snyder-Jackson Trail,2.54914071,-124.1654812,47.92717856
869613.223,864705.7125,North Fork Quinault River Trail,1.13044493,-123.6284607,47.66245064
830908.8593,993353.7983,North Fork Sol Duc River Trail,1.03512517,-123.8072521,48.01044272
939179.9219,957378.9546,Obstruction Point-Deer Park Trail,1.78481141,-123.360001,47.92351928
891962.1516,883012.4567,Martins Park Primitive Trail,1.638921,-123.5407071,47.71498844
962841.124,901343.9986,Main Fork Dosewallips River Trail,4.89706527,-123.2555978,47.77233908
940483.1216,810289.7265,North Fork Skokomish River Trail,1.02407684,-123.333152,47.52072867
909937.4832,966606.5994,Lillian River Trail,2.5422612,-123.4805768,47.94582603
899372.8979,943717.5612,Long Ridge Trail,1.98355672,-123.5200675,47.88203633
840323.6208,990996.9965,North Fork Sol Duc River Primitive Trail,2.50445004,-123.7684335,48.00506442
904188.4048,981149.3077,Little River Trail,1.06700587,-123.5062727,47.98505673
818551.812,975460.0151,Lover's Lane Trail,2.7918798,-123.8545692,47.96001576
919283.0115,1037022.724,Olympic Discovery Trail,1.81886421,-123.4532325,48.13963308
849018.2345,1034375.233,Olympic Discovery Trail Adventure Route,1.54707796,-123.7402308,48.12482559
781142.4978,1022449.17,Mt. Muller Loop Trail,12.10065694,-124.0156066,48.084209
983548.6892,971534.4924,Ned Hill,1.03948194,-123.1811482,47.96656243
1008774.309,941162.7853,Little Quilcene Trail,4.12346138,-123.0742147,47.88566967
959578.1072,806716.7868,Mt. Ellinor,2.47784735,-123.2554191,47.51279415
998964.8268,949361.3775,Lower Dungeness Trail,5.59714782,-123.1152709,47.90724403
984796.2763,841923.4585,Lena Lake Trail,4.08693309,-123.1582375,47.61162112
957871.0806,826128.5677,Mildred Lakes,3.30206727,-123.2650749,47.56581185
954947.9229,804096.3092,Mt. Rose,4.35899313,-123.2737698,47.50517009
947726.4375,849196.3126,Mt Hopper,1.39533903,-123.3094648,47.62802434
909766.5,842786.9999,Oneil Creek,2.73913081,-123.4623087,47.60666044
908699.75,830611.7812,Mt Olson Way,1.6290284,-123.464775,47.57319872
809720.6251,939852.9375,Mt Tom Creek,1.01965585,-123.884339,47.86147961
844513.3973,1009984.219,Mt Storm King Trail,1.77534999,-123.754536,48.05753082
977806.9671,933614.446,Royal Basin Trail,2.78600909,-123.1992713,47.86215557
833097.1345,879147.1831,Queets River Trail,2.78152737,-123.7789371,47.69793964
824218.8812,1015472.993,Pyramid Peak Trail,2.3806594,-123.838374,48.07023614
773161.1991,852073.9259,Sam's River Loop Trail,1.12480747,-124.0171558,47.61672037
924000.1341,1018696.754,Peabody Creek Trail,1.6137481,-123.4311449,48.08992874
960355.4101,834975.8151,Putvin Trail,2.62383107,-123.2562707,47.59028804
839429.9886,794731.8252,Pete's Creek Trail,2.33458516,-123.7391735,47.46744919
818716.1171,1020503.856,Pyramid Peak,7.41479538,-123.8617305,48.08337056
873061.4999,849536.25,Rustler Creek,2.87385548,-123.6120518,47.62127463
937496.6876,865840.0937,Ranger Pass Fishers Notch,1.36913363,-123.3533604,47.67261213
636243.4097,956528.5369,Third Beach Trail,1.3999049,-124.5934671,47.88460389
837219.393,966290.8987,Sol Duc River Trail,1.78649962,-123.7769094,47.93705798
858104.3763,876446.998,Skyline Primitive Trail,1.81668564,-123.67704,47.69334881
849279.721,848481.6317,Three Lakes Trail,2.7514461,-123.7082216,47.61577488
895574.5909,813689.7991,South Fork Skokomish River Trail,1.96917047,-123.5152844,47.52548001
926684.451,826572.9559,Six Ridge Primitive Trail,4.69365776,-123.391371,47.56396451
937257.1722,828577.7711,Smith Lake Primitive Trail,1.09539053,-123.348871,47.57051103
946308.7716,875491.5813,West Fork Dosewallips River Trail,1.19336388,-123.3190198,47.69991935
799722.9947,912260.4235,South Fork Hoh River Trail,1.42352681,-123.9201482,47.78473927
981295.602,849485.7528,Upper Lena Lake Trail,2.21784772,-123.1734591,47.63201491
967373.7506,956008.0215,Three Forks Trail,2.04666109,-123.2449124,47.92250913
900214.6567,974936.1062,Wolf Creek Trail,2.8838297,-123.5215117,47.9676247
944292.3901,811602.3966,Wagonwheel Lake Trail,2.54916806,-123.317936,47.52469884
616700.7738,1050308.583,Sand Point Trail,2.89295765,-124.6932884,48.13845302
879214.8985,984535.1679,West Lake Mills Trail,1.79526418,-123.6086889,47.99167686
882309.3582,1000398.47,West Elwha Trail,1.26775543,-123.5986081,48.03545213
807756.4378,1016578.351,Spruce Railroad Trail,6.24435429,-123.9058202,48.07133446
981042.0717,966177.28,Slab Camp,2.66177391,-123.1906259,47.95165447
1010358.664,928902.4002,Silver Lakes,2.25494327,-123.0661373,47.85222502
1002921.454,929493.2688,Tubal Cain,8.15836906,-123.0964854,47.85317667
1005216.958,927869.9141,Tull Canyon Trail,1.14075408,-123.0869259,47.84893634
1003846.081,899766.3682,Tunnel Creek,2.77832958,-123.0887499,47.77182423
915068.6951,770456.8939,Spider Lake Loop,1.51229036,-123.4299436,47.40905838
988399.7015,925884.6193,Upper Dungeness Trail,7.77163108,-123.155093,47.84196647
991657.5096,849558.144,The Brothers Trail,2.46986087,-123.1314714,47.63316822
835738.0552,782421.0601,West Fork Humptulips,14.88451038,-123.7520353,47.43331223
792619.8125,1001036.125,Tom Creek,1.43590802,-123.9648636,48.02697428
857510.4943,1001202.625,Upper Barnes Creek,4.39059385,-123.6999922,48.03494139
884170,920394.9062,Southern Bailey Range,4.17787529,-123.5782559,47.8165489
967560.5626,847263.9375,Scout Lake,3.11439119,-123.2288141,47.62463893
779313.6874,930734.8125,West Twin Creek,1.22071984,-124.0064092,47.8328724
806404.5138,911899.2813,South Fork Hoh River,1.00346063,-123.8929366,47.784541
805157.3751,968647.625,Slide Peak,4.06048061,-123.9079726,47.93978879
927645.4496,782110.4279,Skokomish South Fork,8.14654002,-123.3809056,47.44225421
838046.2109,1009006.156,Storm King Trail,1.27212247,-123.7807844,48.05411866
888722.9515,814006.0089,Wynoochee Pass Trail,2.46781194,-123.5430434,47.52562507
876764.0804,775159.6783,Wynoochee Lake Shore,14.84965698,-123.5852587,47.41793846
799502.3551,939574.0135,Spruce Bottom Nature Trail,1.1748017,-123.9258679,47.85950715
1045326.83,867716.3091,Steam Donkey Loop,1.36928149,-122.9161776,47.68762379
1030977.194,911479.7465,Lower Big Quilcene Trail,5.92612634,-122.9799869,47.8063028
1043034.638,903264.3101,Falls View Canyon Campground Trail,1.2460497,-122.9299234,47.7848239
1029941.886,946436.0091,Deadfall Trail,1.44904276,-122.9886837,47.90197681
1047624.452,896389.4398,Elbo Creek Trail,2.37691381,-122.9104112,47.76637471
1024065.511,955500.0604,Mt. Zion,1.78826355,-123.0138007,47.9262963
1012028.153,934527.2515,Mt. Townsend,5.57540175,-123.0600858,47.86778254
1030104.827,871081.5714,Mt. Jupiter,6.25403206,-122.9783709,47.69554955
1036311.387,915400.638,Notch Pass Trail,3.51236367,-122.9587918,47.81750213
1047397.004,902313.9314,Mt. Walker Trail,1.92177238,-122.9120719,47.7825871
1020576.68,953498.8577,Sleepy Hollow,8.01847164,-123.0277587,47.92050872
1602492.32,713457.8465,Billy Goat Gulch,1.82366109,-120.6528142,47.28962972
1629062.073,537561.1776,4WD Trail,1.41249554,-120.5453454,46.80744016
1505713.75,615698.165,Kaner Flat,7.31899288,-121.0400736,47.02043316
1505971.905,610379.8135,4WD Lilly Pond,2.5812068,-121.0388929,47.00585605
1526258.045,603271.3179,Summit A,1.08520123,-120.957417,46.98671696
1541806.517,599751.6239,Summit,8.48177369,-120.8950471,46.97729679
1518335.699,604872.7607,Milk Creek,1.58103702,-120.9891997,46.99097753
1527164.147,599908.4642,Mid Summit,2.25403741,-120.953709,46.97751082
1507770.025,630927.8562,Taneum Lake,1.01572507,-121.0322415,47.06222818
1516891.713,631200.3035,Frost,1.28397124,-120.9956488,47.06313814
1532128.28,647252.2502,Gooseberry Flat,1.06770521,-120.9348679,47.10739534
1407208,743229.9999,Mount Catharine,2.09198519,-121.4410904,47.36753888
1406827.5,739606.9999,Cold Creek,2.13418298,-121.4424511,47.35759454
1456417.5,738236,Kachess Lake Shore,1.23336729,-121.242334,47.35528803
1444157,779640,Chickamin Lake,1.84889615,-121.2934754,47.46846372
1529887,753309.0001,Koppen Mtn,6.95198723,-120.946278,47.39812749
1418530,423227.2813,(x),1.45984184,-121.3809831,46.49053285
1432965.73,437945.1249,Bear Creek Mountain,6.79788914,-121.3242821,46.53131765
1456933.75,449187.7015,Memorial Meadow-Blue Slide Tie,1.11903554,-121.2294669,46.56279269
1456066.75,443116.0625,Butcher Knife,2.69138042,-121.2326894,46.54612184
1428116.842,511405.2499,Round Lake,1.03308407,-121.3466802,46.73260351
1448869.375,503637.4062,1143,3.39764281,-121.2636219,46.71188534
1581376.605,705797.2447,Baker Ridge,1.55011791,-120.7378055,47.2684839
1464377.799,671256.372,Big Goat,1.88374922,-121.2077956,47.17186201
1470798.528,671916.5275,Big Creek,4.68065329,-121.1820042,47.173827
1404726.093,588902.5567,Basin,2.03413821,-121.4436547,46.94436077
1459800.5,436047.5001,Divide Ridge West,6.1820794,-121.217595,46.52683346
1638270.279,564870.8075,Davis,2.75073421,-120.5085836,46.88233213
1487342.5,483518.4999,Goose Egg Non-Motorized,2.38310901,-121.109632,46.65763743
1484984,510881.5,Little Rattlesnake,2.44712924,-121.119881,46.73261703
1429971,769219.4999,Gold Creek,4.98404322,-121.3503707,47.43949294
1485287,452032.4999,Divide Ridge,9.25718892,-121.1168373,46.57125686
1498777,460428.9999,613,4.34055308,-121.0634378,46.59455758
1578704.901,705361.3136,Baker Creek,2.92651966,-120.7485611,47.26726615
1515360.661,771278.785,Camp Creek Mine,1.593891,-121.0053934,47.44714997
1523404.126,764755.3553,Boulder De Roux,3.68019655,-120.9727299,47.42940337
1468372.375,654821.1875,Blazed Ridge,3.03852042,-121.1911565,47.12689956
1418453.625,539952.6249,Bumping Lake,9.38005496,-121.3864948,46.81058632
1467489.125,508319.2131,Burnt Mountain,2.78220662,-121.1895596,46.72519306
1527888.169,619695.413,Bucky,2.66590639,-120.951262,47.03177495
1613285.523,713862.9179,Hole In The Rock,3.2632981,-120.6093259,47.29078944
1585307.462,723957.042,Hovey Creek,3.46780038,-120.7221786,47.31830228
1644006.465,714495.9425,Grouse Spring,1.87364442,-120.4855343,47.2925756
1618037.502,720550.444,Dunning Ranch,1.33290386,-120.5902085,47.30914048
1640770.003,720515.5473,Howard Creek Tie,1.6527316,-120.4985757,47.30907988
1634693.202,713000.8782,Grass Camp,3.69822355,-120.5230619,47.28847531
1637120.261,715141.9171,Howard Creek,4.68492825,-120.5132839,47.29434675
1520558.966,769336.7131,Hawkins Mountain Mines,1.29445184,-120.9843377,47.4419154
1521881.028,773972.6382,Fortune Creek,6.94208944,-120.9791092,47.4546464
1507000.008,770029.5404,Hawkins Mountain,2.19733369,-121.0391461,47.44357355
1457639.954,803084.3721,Dutch Miller Gap,3.09724936,-121.2398563,47.53308973
1473400.875,652835.8126,Greek Creek Basin,3.05336638,-121.1708886,47.12157533
1457731.125,538469.8749,Dog Creek,1.5625744,-121.2295801,46.80762407
1457600,528856.3125,Hindoo,4.84155212,-121.2297485,46.78126104
1448792.625,652288,Cub Creek,2.22723733,-121.2697106,47.11945727
1408898.014,599274.9062,Crow Lake Way,10.99723584,-121.427441,46.97293468
1427195.875,611310.8749,Cougar Valley,2.99011751,-121.35467,47.00650078
1449756.75,591632.8749,Goat Peak,2.71634552,-121.2634799,46.95318281
1437758.875,567836.2499,Goose Prairie,5.18883415,-121.3105418,46.8876085
1422686,546433.6874,Fish Lake,1.73366995,-121.369878,46.82848569
1462936.75,788099.25,Escondido Lake,1.10462565,-121.2178648,47.49214606
1484077.875,760783.9999,Cooper River,4.35966514,-121.1314733,47.41776166
1441938.268,600893.0938,Fifes Ridge,7.37448374,-121.2951601,46.97836057
1416572.437,482995.1875,Dark Meadows,1.7555299,-121.3914366,46.65435599
1421749.812,489765.1249,Cramer Lake,3.97972698,-121.3711176,46.67307746
1480488.259,700982.2307,Easton Ridge,4.15560448,-121.1439995,47.25373685
1637287.367,688041.113,High Creek,1.57781691,-120.512593,47.22004583
1607860.284,688353.4725,Hidden Gulch,1.02329233,-120.6310163,47.22082878
1583788.115,699024.3158,Guard Station,3.39535495,-120.7280134,47.24993449
1415715.191,452392.176,Hidden Springs,1.89306926,-121.3934697,46.57041666
1482847.446,654373.5567,Cle Elum Ridge,14.60397567,-121.1329938,47.12600542
1513547.676,647791.281,Fishhook Flat,3.79862546,-121.0094965,47.10856826
1524987.554,636882.1345,Hoyt,4.28591273,-120.9632986,47.07885141
1527843.942,641826.639,Frost Creek,1.79426193,-120.9519479,47.09245356
1531807.793,643525.2912,Gnat Flat,1.35076567,-120.9360722,47.09717205
1530663.31,624716.8199,Divide,4.88123733,-120.9402458,47.04558574
1493199.041,664039.0959,Granite Creek,1.45681709,-121.0917018,47.15272564
1504122.713,628238.6597,Hereford Meadows,4.37046791,-121.046801,47.0547866
1530725.562,622999.6462,Divide Spur,1.03131151,-120.9399576,47.04087852
1385492.95,282481.1217,Gotchen Creek,2.82061736,-121.5050207,46.10351402
1388760.574,286736.3035,Cold Springs,3.34542066,-121.4923507,46.11529552
1393142.388,335323.3802,High Line,4.9214105,-121.4774479,46.2486751
1514742.776,487866.7657,Cow Canyon,6.20879196,-121.000621,46.67008942
1427348.892,528937.7423,Copper City,2.85013519,-121.3504966,46.7806534
1421268.085,738142.7758,High Horse,2.89059091,-121.3841271,47.35403896
1525521.983,761689.7717,Deroux Spur,1.0532823,-120.9641011,47.42103381
1487114.337,805694.0206,Cathedral Pass,4.27258642,-121.1206364,47.54094019
1477435.452,718113.7578,Domerie Peak,9.8124789,-121.1568664,47.30063459
1476568.768,707536.4259,Domerie Divide,1.15600519,-121.1600026,47.27161671
1491626.171,737816.0811,Howson Creek,2.84357706,-121.1002799,47.35495835
1506872.194,720841.9405,Corral Creek,3.04400751,-121.0383061,47.30872539
1477981.5,440847.5,Gray Rock Trail,15.557897,-121.1455207,46.54042627
1496129.234,766812.3054,Davis Peak,3.49656835,-121.082978,47.4345419
1609398.611,683334.6216,First Creek Jeep,2.20529711,-120.6247937,47.20707546
1514468.653,633381.0536,Frost Mountain,4.71407823,-121.0054272,47.06907512
1737089.5,671228.5,Gd Jeep Trail,2.54424793,-120.1113029,47.17329805
1605050.832,722489.4436,Hurley Creek Ski Trail,6.43666961,-120.6425706,47.31440389
1585383.548,739670.6102,Iron Bear,5.27616211,-120.7220502,47.36138245
1592526.874,730748.4538,Iron Creek Trail,3.19079169,-120.6931399,47.33697351
1533157.681,772189.4221,Ingalls Way,2.79905781,-120.9334915,47.44993675
1541349.652,761702.9657,Iron Peak,2.53893803,-120.9001689,47.4213077
1429477.625,575850.4375,Kettle Creeek,4.90751063,-121.3440037,46.90934383
1520204.188,619887.3094,Keenan Meadow,1.7115168,-120.9820803,47.03217645
1446630.242,496908.1754,Ironstone Mountain,10.14761091,-121.2722852,46.69337419
1501359.986,752000.5137,Jolly Mountain,4.8283843,-121.0614185,47.39404078
1510433.839,754741.0326,Jolly Mountain Spur,1.81090325,-121.0248591,47.40172502
1516318.642,749274.2986,Jolly Creek,2.84583606,-121.0009572,47.38684319
1535601.337,749084.7665,Johnson Medra,5.12513923,-120.9231146,47.38663325
1540077.157,740254.0188,Jungle Creek,3.90012508,-120.9048641,47.36248827
1496076.515,783107.2328,Lake Michael,5.29882453,-121.0836782,47.47921098
1476247.038,803544.957,Lake Vicente,1.56027429,-121.1645568,47.5348064
1467164.591,732807.3007,Kachess Ridge,12.53120392,-121.1987838,47.34067472
1572032.813,746995.8885,Miller Peak,4.04015825,-120.7760214,47.38134925
1638373.713,717047.941,Old Ellensburg,3.25601943,-120.5082335,47.2995728
1601795.89,707993.8394,Lion Gulch,2.08199859,-120.655577,47.27464575
1626111.485,715921.7323,Naneum Rim,1.12874865,-120.5576493,47.29647114
1628706.665,713171.5393,Naneum Creek,4.43310945,-120.5471842,47.28893589
1518739.637,785143.6772,N. Fork Fortune Cr.,1.17264328,-120.9920878,47.48521722
1512501.026,774100.7769,Mine To Market,2.62954625,-121.0170246,47.4548353
1463840.127,652275.625,Manastash Ridge-west,14.21358,-121.2092711,47.11981013
1430078.404,652249.8997,Legos,4.46505985,-121.3448742,47.11882767
1628640.824,699022.7172,Naneum Wilson,6.39559599,-120.5474153,47.25014481
1528241.25,611388.4999,Manastash Lake,4.05616692,-120.9496562,47.00900432
1443178.678,537007.8749,Mount Aix,12.70275305,-121.2876353,46.80323163
1476148.75,514191.9999,Mjb,3.6060863,-121.1552249,46.74149858
1413603.375,564858.5,Mesatchee Creek,4.41106236,-121.4070082,46.87872292
1493088.25,471574.8749,Louie,1.51748008,-121.0863963,46.62500677
1497372.125,474000.9375,Long Lake,1.10801825,-121.0694159,46.63174527
1446263.341,566533.6563,Nile Ridge,5.84397093,-121.2764787,46.88427158
1445548.875,543195.4375,Nelson Ridge,5.8816428,-121.2784148,46.82026182
1421023.375,450189.125,N Fork Tieton,4.43990633,-121.3722679,46.56453881
1435342.5,495154.1092,Mcallister,1.67057245,-121.317194,46.68825273
1611333.227,687579.2078,Meadow,1.84482747,-120.6170356,47.21872096
1621749.175,707873.0906,Naneum Meadows,2.10646447,-120.5751983,47.27439473
1629464.527,697701.1546,Nealey Creek,2.3055005,-120.5440956,47.24652284
1583006.313,702434.5334,Mill Gulch,1.46049885,-120.7312015,47.25927786
1477150.909,660168.1975,Little Creek Basin,3.97514787,-121.1560707,47.14176487
1492118.471,655429.141,Lightning Point,2.20723256,-121.0957833,47.12909751
1530624.348,649662.2725,North Fork Taneum,14.71570052,-120.9409614,47.11398014
1476942.776,663284.1421,North Ridge,6.74629807,-121.1570113,47.15030301
1504796.043,622629.1079,Manastash Ridge,7.5737314,-121.0439445,47.03941916
1508516.143,602500.5947,Milk Creek Motorcycle,3.23388129,-121.0284836,46.98429973
1469506,636654.9747,Mount Clifty,4.42910508,-121.185968,47.07712037
1501101.396,580538.0292,Lost Creek,2.58587856,-121.0575691,46.92394135
1472633.911,587040.651,Little Bald Mountain,10.37712213,-121.1717186,46.94116242
1533455.818,756743.6147,N Fork Teanaway,5.23137852,-120.9319447,47.40759778
1521420.935,739932.5706,Middle Fork Teanaway,12.53189312,-120.9801313,47.36132009
1479700.921,747228.143,Little Joe Lake,1.54516808,-121.1487013,47.38050218
1456624.411,749747.4056,Little Kachess,4.1780793,-121.2419361,47.38685082
1431662.381,748875.0298,Lake Lillian,3.90783596,-121.3426585,47.38377192
1448007.762,766844.1164,Mineral Creek,4.65952192,-121.277398,47.43349149
